ID,reviews
2916,"They had clear dividers in between tables for extra covid protection. Workers were friendly, food came out promptly."
2917,"Made a reservation through Resy the day before for breakfast. Definitely recommend making a reservation in advance, the walk in wait times even for a weekday were insane. We got the infamous blueberry pancakes and the banana pecan French toast. Both were really good! My only critique would be that the pancakes were a little dry for my taste. I would've liked to have more blueberry on top to offset that but other than that, I can see why these pancakes are so popular. They truly are really really well made. Looking forward to coming back for more!"
2918,I really enjoyed the Chicken and waffles. But the southern break was a little disappointing. But will definitely come back to try some of the other things on the menu.
2919,"Such great food and service make reservations way in advance to avoid a 45minute wait for walk-ins. Wait could go up to one hour and a half depending on the busy weekend vibes. Our family of 4 enjoyed waffles, blueberry pancakes, scrambled Spanish eggs and avocado. The wait staff was so attentive and friendly. Clean utensils and tables.  Great music playing in the background. Tables separated by plexiglass. Proof of vaccination checked before you are seated. The only downfall is the wait for the 1 unisex bathroom. Really enjoyed our dining experience."
2920,"Every trip to NY I try to look for new restaurants. Last month we went for a short visit and found Clinton Street Baking Company. It is now going into our favorites rotation of best breakfast restaurants in the city. Here is what you need to know- make a reservation!!!! The wait on Sunday morning was over 3 hours. We had a reservation and we were seated immediately. The restaurant is small but cozy. The wait staff is friendly and helpful and always attentive. Now for the food- my husband and I like to order a sweet dish and a savory dish and then split both. We had the bacon, egg, cheese, and tomato jam biscuit and the seasonal apple pie waffle. The food was UNBELIEVABLE!!! The ingredients were fresh and high quality. From the first bite to the last the food was incredible. In addition to the food we had coffee and fresh squeezed orange juice. Both were delicious... I cannot wait to go back again when we return to the city."
2921,Deserts are reasonably priced and one of a kind !! 
2922,Fried chicken and biscuits are amazing
2923,Make a reservation! 
2924,Don't miss out on this experience
2925,Make reservations in advance! We would've had to wait 1.5 hrs to be seated but I'm not surprised since it was a Sunday morning. We really wanted to try the famous blueberry pancakes so we just ordered to go which was about a 20 min wait. 
2926,"I have to say the pancakes were definitely worth the hype maybe because I was also really hungry. The combination of the blueberries, maple brown butter syrup, and milky, buttery soft pancakes has never been paired better. I never knew the classic breakfast dish could be this good. "
2927,Will surely return for the dine-in experience! A nice ambience will really complete the whole brunch.
2928,"Was SUUPER duper crowded. Would recommend booking waaay in advance if you want to come. Although the portions were big, the food was overall kind of meh. The fried chicken was quite dry and bland since they use chicken breast instead of thigh. The waffles were also quite dense. The pancakes were light and fluffy, but also really thick at the same time. The blueberries in it weren't really sweet so it just had a blueberry pancake texture but not the flavor :/ Regular farmers breakfast was very simple and ordinary"
2929,My cousin told me to come try this famous restaurant out. My friend ordered the B.E.L.T and I got an omelet :)
2930,The vibe was nice. It was a small restaurant though but I didn't complain. We had a reservation because we went on a weekend I believe. We were greeted and was told we were going to get seated within a few minutes.
2931,"One thing I didn't picture was the blueberry lemonade. It was amazing. I regretted not getting the blueberry pancakes cause every time one of the servers would hand them out to other customers, it looked delicious. So for next time, I'll get those for sure."
2932,"My omelet tasted fine, nothing too special. What I really liked though was the way they cooked the hash browns. "
2933,"Overall, this place is good and affordable :) Definitely coming back once I come back."
2934,"I've been seeing people rave about the Blueberry Pancakes ($16) for so long. I'm glad I finally got to try them. The pancakes themselves were good, but it's the blueberry sauce that makes them so delicious to me. I love how it wasn't too sweet or tart. I would definitely recommend them if you like blueberry pancakes."
2935,It is always a delight to eat here. This time we got the chicken and waffles and the chocolate pancakes. The chicken waffles is pretty average but what makes me always return to this place is the amazing pancakes. It's so fluffy and so airy. It is just the best pancakes. On weekends I suggest going 2 hrs in advance to get on walk in list if you couldn't get a reservation online in advance.
2936,"Always wanted to go to this place and this weekend we made it after a long wait of 1 hour 30 minutes. We got their famous Maine blueberry pancake, the popular item on their menu and it looked amazing. The pancakes were very soft but very very sweet for my taste. I did like the maple butter a lot. I got some fries as this was super sweet for me. They have good latte. I am not sure if I would want to wait for that long for the pancakes again."
2937,I'm giving this place 3 of 5 stars based on wait time & food. 
2938,"I was visiting from CA & pulled this place up on Yelp. Since the reviews were so good, I made the trip from Manhattan via Subway. "
2939,Pros: 
2940,Walkable from the subway 
2941,Decent pancakes & waffles 
2942,Waiters are awesome with taking orders fast & clean up
2943,Cons: 
2944,Average 90min wait (you'll be waiting that time) 
2945,Alcoholic beverages are watered down 
2946,Bacon tasted like pure salt 
2947,Menu is limited 
2948,"Overall review, it wasn't worth the wait."
2949,"I can't begin to express my gratitude towards this place. Almost a second home, I feel as welcome as I ever did since I been here the first time. "
2950,"Exceptional Covid guidelines, with plexiglass separating all tables. Employees all have masks, hand sanitizer everywhere.  Contact tracing AND temperature checks at the door. "
2951,BOOK IN ADVANCE. It's even worse because of limited capacity and the best way to get yourself seated is by planning well ahead. 
2952,Came here for a marvelous breakfast featuring Blueberry Pancakes & the Spanish omelette for a change. 
2953,"The pancakes are without a doubt the best I've found in the city. The flavor, the fluffiness is literally perfected and never misses. Every time I get them it's always exactly how I expect it to be. The Spanish omelette I got was my first time having it and I can't past the taste of the chorizo. It tasted so fresh, not the ones you usually see in small packages at the bodega or supermarket. Perfectly cooked egg and great toast! "
2954,Just want to shoutout the staff for being so attentive and always taking care of me and my family. We will be back soon! Don't past this place up. It's the real deal.
2955,"Whatever your dream pancake is, I can almost guarantee, this place is flipping them regularly on their grill. There is something in their batter, something that just makes it the perfect ""fluffy"", the perfect warm taste. I just don't know what it is! They have a warm homemade Maple Butter syrup that just goes PERFECT with any pancake you get. Just be warned, this place gets packed almost any day and on the weekends for brunch??? Oh boy. But is it worth the wait? 200%"
2956,"Unfortunately, the last and worst meal of my NYC trip. I was so looking forward to this place because I saw them featured on Food Insider for being some of the best pancakes in the city. We got there around 9:30AM on a Friday and the wait was 1.5 hours, so we opted for takeout. The food took about 25 minutes and they have benches across the street that customers can sit at. What we got: "
2957,"Brioche french toast --(1/5) This was basically unsoaked brioche doused in caramelized bananas and syrup, so you don't get that desired custardy texture that good french toast has. "
2958,"Blueberry pancakes --(1/5) Maybe my expectations going into this were way too high because I wanted the best pancakes I have ever had. I don't know if them being packaged in a takeout box affected the texture, but good pancakes are supposed to have those crunchy, caramelized edges in the outer ring. Instead, they were soft throughout and not very fluffy. As I cut into them, the pancakes would fall apart, making them hard to eat. The maple butter and blueberries helped save the dish since the pancakes had no flavor on their own. Not worth the $16 "
2959,"Buttermilk Biscuit Sandwich --(3/5) Substantial breakfast sandwich, but bland. The potatoes were also like eating crisped mash. "
2960,"Smoked salmon scramble --(2/5) Eggs were cooked nicely, but no seasoning again. Came with a side salad and slice of toast that was not toasted, barely even warmed.  "
2961,"Clinton St. Omelette --(0/5) The eggs were so overcooked, they were practically silicone. No seasoning either, but the ham and bacon were ok. We took one bite and sent it back for a refund. At least the girl working the takeout counter was cool about it. "
2962,"Overall, a tourist trap."
2963,Indoor dining is available. I believe they have a limit of 17 people. Tables were distanced well and had the clear glass separator thingies. Haha sorry total blonde moment on what they are called. ‍ 
2964,* all employees wore mask  
2965,"You sign in with name, address and phone number. "
2966,They take everyone in your party temp and Bon appétit!
2967,We saw this place from YouTube: Sarah Funky 
2968,We ordered: 
2969,"Chicken & Waffles: I read a previous review stating it was breaded more than it had actual chicken. I did not have this issue. So not sure if they changed how they make it or maybe the other reviewer was just a little picky. ANYWAYS - I loved it. The chicken had great flavor, cooked perfectly. The waffle was good- just regular waffle. I love they put the  maple butter syrup on the side so I could dip a little piece of chicken in then add my piece of waffle and nom nom nom.  "
2970,Brioche French Toast: My spouse loved this meal! She described the French toast as delicious & fluffy. I personally loved the caramelized bananas and walnuts. They definitely made that meal whole. The warm maple butter 
2971,"Side of Sugar Bacon: I think we got the regular bacon, not the sugar bacon but it was delicious. I don't necessarily think regular bacon is worth $6 for 4 pieces, (with it being regular bacon)BUT I totally get its a Brunch. It was still yummy! & cooked perfectly. "
2972,"Overall: The atmosphere was calm, cool with great music. The employees were super friendly & seemed to really just help everyone out. "
2973,I would definitely recommend trying this place!
2974,"I ordered breakfast for takeout, it was ready very quick. I have been wanting to go dine in this place for awhile now but it's always so packed. I ordered the pancakes with blueberries, they were so good, they were big and fluffy and the blueberry topping was perfect. I wish they would give more blueberries though. I also tried the banana chocolate muffin, super good. I definitely want to go back to try their other baked goods and breakfast items."
2975,"I really loved the food here at this quintessential Millennial Generation Brunch NYC fave.  However disappointed that there was no WiFi!  Spanish Scramble with home fries, juice and double Expresso with sourdough bread was a top notch experience.  Atmosphere was wonderful and service was stellar.  Loved the counter but hoped for a stronger, transparent sustainable atmosphere.  Food should qualify for 5 star status.  However Clinton St Baking Co needs WiFi and a little more swag to their vibe to live up to their reputation!"
2976,"Clinton Street Baking Company has been in my periphery for a while, I never made it a priority to try but every time I've passed it I've said to myself that I wanted to check them out. I was in the area grabbing some lunch, and since I was short walk away I decided to take advantage and pick up a few items to go. "
2977,"CSBC acts as both a bakery for takeout and sit-down restaurant serving mainly breakfast items. When I arrived I initially walked into the restaurant, but was directed slightly down the block to a takeout window to order items to go. From what I can tell, the takeout spot has some seats as well, but for now they are only utilizing the window."
2978,"Their bakes are on display so you can easily pick what you want - when I arrived they had a small variety of brownies, cookies, scones, and muffins. I decided to pick up a few things to share - specifically two scones: chocolate chip and berry, as well as a brownie and a blondie. I sampled everything and have to say I enjoyed them all. The brownie was super fudgy - one of the best I've had in a long time. The blondie was also pretty good, I'm not the biggest fan of blondies but enjoyed it nevertheless. The scones were good, they were slightly too cakey for my tastes (I prefer a firmer scone), but they tasted super fresh and the chocolate/berry accents were just enough. "
2979,"Customer service was great, everyone was very friendly and helpful. Overall, my short experience at CSBC has piqued my interest - I would love to return to try their sit-down menu, so I will definitely be back."
2980,The pancakes are just as light and fluffy as one would expect. Couldn't finish it all but the highlight of my meal was the fresh squeezed OJ
2981,"Trusttttt if you have the patience, this brunch is worth your while! It is a LONG wait! They say 1-1.5 hours but it was moreso 2+ hours when we came Sunday at 10:05 am. We got seated and ordered around 12:15 ? For a party of four. "
2982,"The service was kind and friendly, though after they placed all the food- we would have to wave to get attention for extra syrup or ketchup but they were quick to grab it."
2983,"Me and my sister in law split the chicken and waffles & the chicken biscuit- both were super yum, the syrup that comes with the chicken and waffles is a butter syrup and you def will be asking for more.  "
2984,The hash browns did need some ketchup bc seasoning was low. 
2985,The biscuit was light and fluffy! It came with a homemade tomato jam which was delicious add on . 
2986,We ordered chocolate chip pancakes to split for the table and those were fluffy and just delicious- quality chips used in it! 
2987,The orange juice was fresh squeezed which is the only way I like it! 
2988,All in all; we were happy and satisfied lol we didn't eat until dinner!!
2989,Let me break up the 5 star monotony and give you the low down on this spot.  This was the WORST breakfast I have ever had in the History of Breakfast.
2990,"Let's begin...I waited 1-hr in the rain because, give or take 5200 reviews, said, it's was worth it.  I don't know who those ganja heads are but you would have to be high as hell to enjoy the food being served here."
2991,"Its an insult to even call the Southern Breakfast southern.  You'd be crucified on the stake for the grits that this place served up, I can't even describe what it tasted like beside - cardboard.  It's as if the cook boiled water and didn't let the grit actually cook up. The fried green tomatoes were like over fried jimmy dean sausage patties.  I was so disgusted by the first mini bite of grits, I had to send it back, NO way I could eat that. The alternative was hash, and what I received was a mashed potato.  I felt like asking for butter because the damn potato was so dry."
2992,"The first batch of ""cured"" bacon was blackened, hard bacon.  Sent back - second plate, was hardly cured, it was dripping with molasses.  It was incredibly hard to even chew...imagine chewing on a Now Or Later (see my video). I could only manage one.  If you have false teeth, crowns, or cavities...this bacon will require some sucky down before attempting to chew, no joke.  So just AVOID."
2993,The Hard Lemonade was okay; Bloody Mary pepper and Tabasco spicy. 
2994,"Banana pancakes, while visually appealing, they were the better of all dishes but still had a doughy taste. "
2995,This place is pretty damn overrated.  And I'll leave it at that.
2996,"Today I decided to go and try Clinton Street Baking Company that I've seen showcased on the Food Network Channel and try the much herald pancakes.  Well I arrived around 12:46, waited almost 1 hour to be seated.  And people were willing to wait 1 hour, 1 & 1/2 hours from what I saw.  While waiting I met this absolutely fabulous woman from Brazil name Natalie.  She made the rest of my wait a pleasure.  When I was text that my table was ready, I went in and decided that since Natalie wait was also over I ask her did she want to share a table and she did.  We had such a marvelous time, the conversation just flowed.  We ended up exchanging telephone numbers which I will stay in touch."
2997,"We both order pancakes and let me tell you, it was worth the wait.  Fluffy, soft, tasty, just down right good.  And let me tell the maple butter just topped it.  The fresh blueberries!  I could not eat everything, so I have to make another trip or 2 or 3 or more.  Whose counting."
2998,clintonstreetbaking  #lowereastside  #breakfast  #lunch   #brunch  #food   #newyork   #nyc  #yummy  #good  #foodie   #food   #pancakes  #goodeats   #foodblogger   #restaurant   #eat  #tasty #instagramblog #like  #instagood  #goodservice  #chef  #takeout   #forkyeah
2999,"I finally got the chance to go to Clinton Street Baking Company, and after a bit of a wait outside, I was in the door with the knowledge of knowing what I was going to eat.  The blueberry pancakes with warm maple syrup!  Things that make you go ummmm!  Light fluffy and tasty with fresh blueberries."
3000,On my next visit I plan on trying the  brioche french toast.
3001,"Finally got to try this place and it didn't disappoint. We got the banana chocolate pancakes, Spanish omelette, and cheesy grits. The pancakes were perfect. They were fluffy and perfectly sweet and a great portion size. The Spanish omelette was amazing. It came with chorizo and melted cheese on top which both made the dish. The hash browns were also so flavorful even though they didn't look like much. The only disappointment were the grits. They were horrible I don't know how they are allowed to serve them. We took one bite and didn't eat the rest."
3002,"Food was great! We made a reservation for 5 and shared 4 dishes. The portion sizes are definitely large. We got regular pancakes, blueberry pancakes, salmon omelette and Spanish omelette. "
3003,My favorites were the Spanish omelette and blueberry pancakes. 
3004,"Parking took a bit to find, so come early to find a spot! The vibe and service were good. I'd definitely recommend this place to others. It is a little pricey but not overpriced."
3005,"One of my favorite breakfast places ever! I made reservations for our last two NYC trips and hope to continue the tradition in the future. Their weekend are booked out pretty far in advance, and I would recommend reserving even for weekday breakfast/brunch times. "
3006,"Pancakes with Warm Maple Butter - HEAVENLY! I am a savory brunch person and not even the biggest pancake fan, but wow. I personally highly prefer their warm maple butter to traditional syrup. The iconic wild maine blueberry pancakes both looked and tasted amazing!  "
3007,"Latke Eggs Benedict - A fun, unique take on eggs benedict with a crispy potato base. Served as a nice savory component to the pancakes. "
3008,"Sugar Cured Bacon - Even though the entrees are plenty of food, I can't resist ordering this bacon! Having these sweet, salty strips of crunchy goodness just elevates the meal. "
3009,"Make special note of their pancake month in March with rotating flavors! We were lucky enough to catch the last day, which featured delicious raspberry jam pancakes."
3010,"The food here is amazing. The pancakes have like a cozy taste to them fluffy and juicy all at once. They truly do capture a moment.  Just like the movies describes it with the country home feel.  Great great for anyone who would want to try it.  The space does give you a country all ""American "" feel but don't let that stop you from getting your pancake fix cause this is the best you will probably find in this area. Now if we talk about uptown, lemme know I'll put you on.  But for Downtown POC experience.  I say why not."
3011,"I was excited to eat here as my partner is a pancake fanatic. I made my reservation a whole month in advance to wait out. This was noted as one of the best places for pancakes! But, little did I know that is all that they can do."
3012," I ordered the country breakfast, and I did not realize my hash browns were going to be browned mashed potatoes. My partner liked his pancakes, but his bacon was overcooked."
3013,"All in all, really disappointed. I would rather get a bagel with lox instead down the street."
3014,Best pancakes ever! Omg! Fluffiest and the most delicious pancakes I ate!! Soo good that you want a second plate! 
3015,"Location: it is located in Clinton St afcourse, the interior is okay, just a typical american restaurant, looks like a diner inspired. Always a huge line because everything is good here. So come in early!"
3016,Service: the server was nice! It was busy so she tries to give her best! Give us good recommendations!
3017,Food: Only one food I usually eat here and it's PANCAKES! Either the pecan or the blueberry is amazing! Omg the pancakes are so fluffy! And the warm maple butter just compliments the pancake! Huge servings too! Definitely a must!!
3018,"Price rating: 7 out of 10. It is okay, it is good anyways! "
3019,Definitely will come back for more pancakes! Best pancake I ever ate!! I want to come back soon! :)
3020,Best pancakes ever! Omg! Fluffiest and the most delicious pancakes I ate!! Soo good that you want a second plate!
3021,"Location: it is located in , the interior is okay, just a typical american restaurant! Always a line because everything is good here!"
3022,Service: the server was nice! It was busy so she tries to give her best!
3023,Food: Only one food I usually eat here and it's PANCAKES! Either the pecan or the blueberry is amazing! Omg the pancakes are so fluffy! And the sauce just compliments the pancake! Huge servings too!
3024,"Price rating: 7 out of 10. It is okay, it is good anyways!"
3025,Definitely will come back! Best pancake I ever ate!! I want to come back soon! :)
3026,"It was ok not worth the 2 hour wait, pancakes weren't flavorful and the caramel syrup was watered down. The only thing I enjoyed was the sausage, honestly regret not trying the waffle and chicken."
3027,"Have you ever been cheated on???!! Ya, me too. A relationship need to be built on trust. Not on a foundation of lies and deception. When you order a large breakfast for your hangry girlfriend and the huevos ranchers are missing. You call and they say come pickup in 10. You go back outside into the frozen tundra only to be told THEY DONT DO HUEVOS RANCHEROS TO-GO. Ruined my whole day and possibly my year. If you're reading this it's not to late and you deserve better."
3028,I honestly have no complaints. I ordered and picked up at the window. My order was complete and my coffee was hot. My side of bacon was also super crispy and totally delicious. 
3029,I felt good with the COVID restrictions they had set in place. The customer service was also good. I would recommend this to anyone needing a good breakfast.
3030,"People line up at this place especially the weekends. I really appreciate the service here! I also love their menu options. A lot of people definitely come here for brunch and I can see why. I ordered a classic benedict, which is my go-to brunch food and that was great. I sat by the bar side which was comfortable. The people by the bar side was so nice. Service is efficient. "
3031,Reviewers here seem to like their pancakes. I look forward to coming back and trying it.
3032,"I would say this is closer to 4.5 stars, and half point was lost to the fact that the pancakes took over 35 minutes to make (and the fruit we ordered on the side was a little moldy in some spots). So you might want to be prepared for a wait. "
3033,"Everyone at the table got pancakes, but the stacks are HUGE (could serve two people unless you have a big appetite) so I suggest ordering different dishes and sharing if you know you'll get sick of the sweetness. They were yummy as expected, and the smell reminded me of fresh, super soft baked pretzels. Crispy and buttery on the outside, fluffy on the inside. My friends LOVED the blueberry sauce and maple butter. "
3034,"Overall, the pancakes were worth it. Fries were alright, but you're probably better off grabbing them at a fast food place. Also, for anyone who wants to know - there is a 2 credit card max limit per table."
3035,"I had an idea that indoor dining would shut down again, so I took advantage of finally visiting CSBC after years of wanting to dine here. What kept me from coming? Long lines, no open reservations and time. But Auntie Corona finally made this possible and I was quite pleased to make it. Let's get into it. "
3036,"Ambience/service: warm, inviting, open. My waitress was super sweet, dealing with my excess of questions and providing recommendations based on my wants. "
3037,"Food/Drinks: I had the blueberry pancakes with sugar bacon and a side of scrambled eggs. Pancakes were fluffy, the blueberries added a touch of sweetness. The sugar bacon was... speechless. And of course you can't have brunch without alcohol. I mean, I guess you could, but where's the fun in that? I kept it simple with my orange mimosa. I had errands to run people--can't go too crazy. Freshly squeezed orange juice? Come on! Can't go wrong. "
3038,I ordered a scone to go: chocolate chip. I'll just leave a picture of that there so you know. Because honestly I can't keep typing the same thing about things being delicious. 
3039,"In any case, did CSBC live up to the hype? Thank goodness it did, because I would've been very depressed otherwise. "
3040,"As always, happy eating and drinking. M&M."
3041,"I've been dying to try this place out after reading numerous positive reviews! This place did not disappoint. I suggest making a reservation on Resy because it can get busy, but it wasn't that bad on a weekday during these COVID times. "
3042,"Ordered the blueberry pancakes (obv) and the chicken and waffles. Portions were huge for the price in my opinion. The blueberry pancakes were one of the best pancakes I've ever had. They were oh so fluffy but a little crispy on the outside. The blueberry sauce was tart and not very sweet. There was also a side of maple butter. Although it was good, I didn't really need much of it. I thought the pancakes were great without it. The chicken and waffle was also delicious! The chicken was also crispy and had a nice kick to it."
3043,"Overall, I would come back to this spot. Give it a try! They're also doing great with social distancing the tables and taking your temperature."
3044,Food: so I saw these pancakes on YouTube and figured I'd jump on the hype train late as I usually do. Hope I haven't missed it bc damn these are the best pancakes I've ever had. Still dreaming of the lemon syrup. The omelets were eggcellent as well with rich strong flavors. 
3045,"Service: super nice, not too pushy, served quickly as they opened."
3046,Experience: clean lit room with appropriately spaced tables. They filled up fast as we were first in line and I can see why. 
3047,"Value: not the cheapest pancakes in the world but for NYC and these flavors, for sure worth. Most entrees around $15 and enough food for a carb overload until dinner "
3048,Summary: pleasant surprise that this place does brunch RIGHT. Would come back again and again
3049,Overall: 10/10
3050,I had to give this place a try after seeing the amazing reviews. My family and I had a reservation during our New York vacation which made it easy to get a seat first thing in the morning. Who knew it would be so busy right when they opened? 
3051,The service was outstanding. Our server (I forgot her name) was incredibly sweet and kind. We had an amazing experience because of her.
3052,"Anyway, the food was great! Breakfast makes me ill but I couldn't resist trying the famous blueberry pancakes!"
3053,Blueberry Pancakes: 10/10
3054,"- as said in many yelp reviews, the pancakes are the fluffiest I have ever had"
3055,- the butterscotch flavored syrup was immaculate
3056,- felt like eating dessert for breakfast
3057,Chicken & Waffles: 10/10
3058,- the chicken was seasoned very well
3059,- I loved how the chicken was thin and not thick like many chicken and waffle places
3060,- my favorite chicken & waffles now
3061,"Overall, I recommend ordering the blueberry pancakes for a sweet dish and the chicken & waffles for a savory dish :)"
3062,"Wait was long, even on a Monday morning at 10 am, but it was worth it. I ordered the biscuit egg sandwich and a hot chocolate while my friend opted for the seasonal apple cider and the blueberry pancakes. Everything was delicious, service was great. Lots of vegetarian options and ambience inside was cozy. Would definitely go back next time I'm in New York."
3063,"This place lives up to all of the reviews! The staff is pleasant and take social distancing very seriously. Gloves are worn, temperatures are taken, sanitizer is provided, and masks are required. "
3064,SERVICE
3065,"The service was good. My waiter was efficient and pleasant. The trip to this restaurant started out a little disappointing because I got there at 8:15am because per Yelp the opening time was 8:00am, but when I got there I was told 9:00am. The staff was accommodating, they let me stand in the to go ""shelter"" so I wouldn't get wet from the rain. "
3066,FOOD
3067,"The food came out fresh, well seasoned, and delicious. The syrup (not your regular maple) was the perfect accent to the waffle. The coffee came from the Brooklyn Roasting company and it was equally delicious."
3068,I am not a breakfast person or a pancake person for that matter but I do highly recommend you try the blueberry pancakes. Fluffy in every bite with creamy delicate maple syrup filled in every bite. We also got the crispy bacon yum huevos rancheros and oh one of my other favoriteS. Latkes smoked salmon Benedict. Will be back.
3069,"If you love pancakes and French toast, then this spot is a must! The pancakes are fluffy and thick with a nice buttermilk flavor. I'm actually not a fan of the maple butter syrup and prefer my pancakes with regular maple syrup. The French toast is NOT dry! Unlike most places, when I cut into my French toast it's actually very wet inside. The caramelized bananas and pecans add perfect sweetness and a nice crunch. The sugar cured bacon is delicious and also a must get. The chicken apple sausages are a bit on the drier side but I still enjoyed the flavor. I recommend the raspberry yogurt muffins from the bakery. The chocolate chip cookies and wild berry scones were just okay. I like my cookies a bit sweeter or more buttery and the berries in the scones made them tart. The biscuit was good but nothing spectacular. All in all, awesome place for delicious pancakes and French toast!!!"
3070,Good food . This place is great be prepare for a long wait. And the staff is friendly
3071,"Omg, please everyone, the hype is real. Come."
3072,"I came on a random Tuesday with boyfriend and we made a reservation through Resy. I ordered the classic breakfast and had him order the blueberry pancakes, even though he doesn't like them because that's what true love is."
3073,"The classic breakfast was not your classic breakfast. Think elevated flavors, high quality ingredients, and perfectly seasoned food. Wow. I think I make a pretty decent breakfast plate, but I could not replicate the flavors here if I tried!! It's so good. The biscuit was creamy, the eggs were salty and rich, I am drooling just THINKING about it."
3074,"The blueberry pancakes deserve a spot in the Hall of Fame. Wow. I'm usually very hesitant about ordering pancakes because I'm sensitive to sugar, but these were not too sweet, they were hearty, and the blueberries were fresh and elevated the flavor of the pancake. I cannot wait to come back here. I actually made a reservation to return the following week but was thwarted by work. "
3075,"They have a takeout bakery counter next to the restaurant that I was seriously eyeing as we stood in line, but next time for sure."
3076,"Now that they offer reservations, I will try my very best to come back at least once a month."
3077,"Waited here for a half hour before opening to figure out I needed a reservation (but still got in). My only complaint about this place is their line system; I went onto Rezy that morning and couldn't even find the location, and others said there were nor reservations until 2 days after today. Anyways, I ordered the Arnold Palmer, double smoked bacon, hash browns and wild blueberry pancakes with maple butter. Everything tasted great! The food was expensive but the taste was so worth it. I sat at the bar and the service was great and quick. Thanks!"
3078,"Super basic food that is extremely overhyped. My friend got the chicken & waffles which was extremely tasteless. The chicken had no seasoning at all, which I guess people in that area don't know any better..."
3079,I got the French toast which was overwhelming with sweetness. Wish I would've saved my money and went to a diner. 
3080,Only thing good about this place was the service.
3081,They do indoor dining limiting parties of two to one hour (but honestly as long as there's no new customers waiting for a seat i don't think it matters since we went over time). The restaraunt was at max capacity already so they took my name and number saying it'll take approx 30-40 min. We were called back within 20 minutes so the wait isn't bad especially when there's a whole city to explore in the meantime. 
3082,"They take ur temperature and ask you to fill out a paper with your name, address, number, time, etc... before you take your seat. The place is spacious so you don't have to worry. "
3083,We ordered the chicken waffle and blueberry pancakes with a side of chicken apple sausage and hash browns. The bluberry pancakes were just the right texture. It's different from the corn bread taste from cafe luluc (my favorite pancake place). What makes the dish would be the syrup. I don't know what they put in it but there's this flavor to it that's sweet but also salty. It may be butter but I think it's more than that The texture of the syrup is very liquidy but the flavor is just as strong. 
3084,"I'm not a fan of waffles but I thought i'd try it. The chicken was seasoned nicely, with a bit of pepper disguising as spice in a way. The syrup is the same as the pancakes but I prefer to eat this fish specifically plain. Because I was already getting bloated, I ended up ditching the rest of the waffle and just ate the chicken alone. I'm sure all my waffle fans would love this chicken and waffle combo. "
3085,"The sides weren't good but they're optional and just SIDES. I wasn't expecting gourmet level sides but they tasted like ""school lunch"". For all the public school kids out there, i'm sure that's self explanatory. The chicken sausage was dry, making it a hassle to really taste around for the different flavors.  The chicken apple sausage had a strong taste of chicken and sausage but only a tiny bit of apple flavoring to it. The hash browns were tasteless, i prefer mcdonald's. They do offer some condiments but it just wasn't it for me. "
3086,"Overall, I would recommend if you're looking for some nice cute brunch in the city with no wait and good service. I would come back again and try the seasonal drinks they had."
3087,"I ordered a stack of pancakes from Caviar to my hotel downtown. The blueberry compote and buttery syrup is DELICOUS. Pricy, but yummy. Worth it in a pinch, especially if you're expensing it."
3088,"I have been to Clinton Street around 4 times already and I can safely say this is one of my favorite places for brunch in NYC! If you make a reservation far in advance you can get seated quickly even on a busy Sunday morning. Every time I have been so amazed by how quick and efficient the service is even when the restaurant is packed. I most recently came with two friends and we were seated and brought our drinks within 5 minutes and then had all our food in maybe 15-20. My friends ordered a latte and orange juice while I opted for just water. For our food we got the chicken and waffles, a side of scrambled eggs with cheddar and hashbrowns, the smoked salmon scramble, and we shared chocolate chip pancakes. My friends were both very satisfied with their meals. I had ordered the smoked salmon scramble before and it did not disappoint this time either! The portion size is very generous, there is plenty of salmon in the scrambled eggs and they cook these with scallion cream cheese so when you pair them with the whole wheat toast its very reminiscent of the staple lox/cream cheese/bread or bagel combo. The pancakes were also very good but I think I like their banana walnut pancakes better (there is something very special about the added crunch of the walnuts, with the mushiness of the bananas combined with their delicious maple butter that simply cannot be matched by anything else.) As always, left this place very satisfied and happy. The only downside I would say is the fact that you have to reserve so far ahead in advance since it is so popular hence you cannot make this a spontaneous brunch unless its during a random weekday (and even then it might be difficult). However this place is popular for a reason and really lives up to the hype!!"
3089,"I went to this restaurant on Friday November 19, 2021 because I heard all great things and how popular this place was. I came specifically for the pancakes but I also ordered the B. E. L. T which is bacon, eggs, lettuce, and tomatoes. Overall I think the food is pretty basic and average at best.... The pancakes really didn't have any flavor and the sandwich itself was plan with nothing unique about it .. unseasoned basically. Bread was also hard. But the Blackberry Bellini was pretty good"
3090,"I'm from California and was in NY to photograph a wedding. Everything was closed but not Junior's, and thank goodness! Loved the food and vibe. The cheesecake is AMAZING! Big kudos to our server, Kevin A. He is hands down the best server I've ever had. He was super friendly and attentive. After a long day of working, this experience helped bring a nice close to my day. Thank you Kervin A!!! A+A+A+"
3091,"Good food, I really loved my food from there!! Though they was packed I still ordered & got my food in a decent time."
3092,"The first thing we did when we arrived in New York City was visit Times Square. It was going to be around lunch time, so I spent some time beforehand on Yelp looking for a place around there to get lunch. I wanted somewhere that felt a just touristy enough (it is Times Square after all) but also be good. "
3093,"I decided on Junior's because the menu is extensive and filled with pages of diner food. Burgers, pastrami, soups, salads, other sandwiches ,and tons of desserts. "
3094,"I got the grilled cheese, and it was huge and stuffed with cheese. My only complaint is I prefer thin fries, but they were still ok. My husband got the cheeseburger and enjoyed it. "
