ID,reviews
2199,"The fun is over here. Food is now lifeless, service oozes w/ contempt. Used to be very good; too bad."
2200,I haven't been The Beehive in ages.  I loved their brunches but hadn't had their dinner.
2201,"In these times, it's definitely nice to be able to go to dinner that is social distanced and outdoors.   They offer heat lamps and a tent should it drizzle.  There were nice plants/vine to corral the seating areas and they had string lights.  Menus are online - scan the QR code at host stand or pull up the menu at their website. "
2202,"We had the tuna tartare, steak frites and the truffles mushroom spaetzle.  Tuna tartare was over farro which was messy to eat so a spoon to serve would have been nice.  It was tasty but not as much tuna to the farro ratio.  My mushroom spaetzle was perfectly seasoned but look at the size of that plate!  Lol It should come in a smaller plate.  My husband felt the steak was mediocre (compared to MJ Steakhouse and Boston Chops - the ones I can think of now).  The frites were a hybrid of chips and fries?  It's slices but thick in some and thicker in others so it wasn't crispy all the way through or soft."
2203,"Food-wise, it is solid.  Good but nothing to write home about.  It was definitely over-priced for the quality and portions.  And, I'm not expecting big portions by and means!  You're going for the ambience and to people watch.  Their outside set-up is impressive - very date worthy."
2204,"Went to The Beehive for Saturday brunch and was glad that I did! Also, definitely make a reservation if you can. There was live jazz which was awesome and the dining rooms downstairs have a cool rustic meets slightly swanky vibe that reminds me of New Orleans. Definitely sit downstairs instead of the mezzanine up too. "
2205,Service was pretty good and food came out in a timely manner.
2206,The Eggs Shakshuka was tasty but one of the poached eggs was overcooked so the yoke wasn't runny at all but the other egg was perfect. I added the merguez spiced lamb to it and it was flavorful and tender. Overall I would definitely order it again though it wasn't quite as filling as I'd hoped so you might want to add a side of something if you like a bigger brunch.
2207,"The Smoked Salmon Eggs Benedict was very flavorful. The salmon was delicious, the poached eggs were perfect, and the English muffins were really good. The plate comes with greens as a side, I'd probably get an order of frites with the meal next time. I'd say one of the Benedicts are what I'd order next time I go!"
2208,The vibe is the true winner of this place! They have live jazz for weekend brunch and in the evenings on Fridays and the weekend I believe. There seems to be a shortage of nice jazz club/restaurants around Boston so I'm happy to have found this one! (Let me know if you know other good ones!)
2209,"food came out incredibly fast, so that makes me suspicious already. My baked potato's were super soft so I'm thinking cooked a day before and heated up. waitstaff couldn't keep up. Extremely Bland. No soft butter or jam for bread. Jam was packaged smuckers and yet I paid for a $14 drink that was too small and $23 for an American breakfast (why is it so expensive?! And more than the Shashuka?). No salt or pepper on the table. Had to wait for waitress to grab it but it took too long and kept mentioning they had to dig it out of the fridge inside or going back in numerous times. Shouldn't it be outside already or ready for customers? Maybe a runner could of grabbed it instead. And wow the prices...extremely overpriced. At least it was a nice out. Go to Tatte or Flour. Haven't been to The Buttery but I'm sure it's better."
2210,Was here this past week. Out door seating made it a bit chilly honestly not enough heaters! As far as the service very pushy get in and get out type of breathing down your neck feel. 
2211,Drinks by far made me at least give 3 stars! Got the tuna tartare that's was ok! Not my favorite in the south end.
2212,"Went here today with friends and have mixed feelings about this place. Here's the rundown,"
2213,THE GOOD
2214,-huge restaurant with multiple rooms
2215,"-the decor is outstanding, very unique and hip"
2216,"-the live band, they sounded really good"
2217,"-unique menu, and there's a hidden American Breakfast option with scrambled eggs, and bacon"
2218,THE BAD
2219,-hostesses are too cool to be nice. Even with a reservation they hardly informed me of anything. They treated me with such disrespect. 
2220,"-poor service from kitchen staff, the breakfast I ordered was missing the cheddar cheese when the kitchen staff member brought it to the table. He said he would look into it, but I never heard back from him. "
2221,"-poor service from server, he was spilling coffee onto our table and not providing any apology, not cleaning it up, or providing extra napkins without asking, it was shocking."
2222,"-prices here are pretty high, 3 coffees and 3 breakfast plates came to $70, before tip. "
2223,"It's too bad the service is bad from all the staff we encountered, as it's such a nice place inside."
2224,"Came here for Sunday brunch with live music. Very small menu without many options. Most horrible fact was that the indoor tables were kept super close to each other without any divider. It was quite scary. We ordered the coffee cake (the first item in the brunch menu), and shakshuka and baked french toast. I would say the cake was just decent. The baked french toast had inly two pieces of breads but was tasty. Shakshuka was a bit tasteless. They serve bottomless decent coffee. Overall I can say that it is just a decent restaurant with a high price tag and dangerous indoor dining during covid. I will not come back here."
2225,"This place is huge and very beautiful. We went here for early dinner. I heard they changed their chief so most of the pictures you found online are not available. However, the food is very delicious, especially their hand cut fries. Their drinks is delicious too. Love the vibes there but 90 min seating is very short.."
2226,Free Delivery
2227,$0
2228, min
2229,30-40
2230, mins
2231,"Last time for the beehive!!! Our waiter seemed like he wanted to kill us the entire time. He was not happy at all. Do not order shots here. They're $15 each. Waste of money. The drinks are subpar at best. The smash burger was not good at all either. A smash burger should be thin and filled with juices and flavor. This burger was just a thick well done patty. This advertising seems like just a way to get around asking, ""how do you like your burger done""... I was not impressed. Especially when the bill was nearly $700."
2232,"Fun place outdoor seating was great and our server was friendly and excellent. Wings, short rib, drinks all were very good."
2233,"Despite liking to wander around the area, I've never heard of this place until we went for a birthday brunch. I'm glad to have finally been! It's attached to the Arts complex in the South End, and the vibes are wildly different between the patio and the interior. The interior has an underground jazz club feel that I don't really care for, but the patio is your classic outdoor summer feel with great offerings. Although a bit pricey to be more than an occasional stop, everything was top notch. Anything with eggs (like the frittata) or with tender brisket are winners, but the star is definitely the coffee cake. Will be back for special brunch occasions :)"
2234,Taylor is an amazing bartender! It was my birthday and he made it such a fun experience!! 10/10 would come here for drinks
2235,"Jazz night at this restaurant was a good time. The music and the decor set the mood for a wonderful evening. The food was very tasty, a little pricey but overall good. The waiters were friendly and attentive. The waiter also took in consideration of my nut allergy and took note of that. The chicken I got was really good and satisfying. It was cooked very well."
2236,"Came here for Sunday Jazz brunch before the pandemic and had a wonderful time! The live music, cocktails, and food were all amazing. We had a St. Patrick's special of eggs Benedict with corned beef hash and then a kid's French toast casserole as a little dessert. A bit pricey but well worth the Jazz brunch experience. I can't wait to go again after the pandemic!"
2237,Great ambience. Food was very ordinary. Lamb with Cous Cous was ordinary. And the chicken wings seemed to be not freshly made.
2238,We had such a good time at The Beehive!! The food was amazing and the atmosphere was great. We can't wait to come back and experience the live music once COVID is over!
2239,"Came here for dinner in October when indoor dining was still permitted. I had their brisket which was very delicious. They had a Charlie Brown Halloween streaming on a screen in the background. I found it off that the table was bare when we got there- no utensils or table cloth. It seemed like all of the tables were like that too. Besides the ambience and decor, which could be better, the food and service were good. They also have outdoor heating lamps for outdoor dining."
2240,"Really great space to drink, eat, and listen to music."
2241,"I started at the bar with a glass of wine, waiting for my friend. It's really fun that they project the band, which is downstairs, onto the brick wall upstairs. So you obviously hear them, and then also see them from the bar (turn around) and the mezzanine, where we sat for dinner."
2242,"We shared oysters and then I had the salmon dish. Everything was super flavorful. Our server was also very patient with us. We hadn't seen each other in 10 years, so we had a lot of catching up to do before we even contemplated the menu."
2243,Wouldn't hesitate to come back - and next time would like to sit downstairs which looks slightly swankier.
2244,Free Delivery
2245,$0
2246, min
2247,30-40
2248, mins
2249,Terrible. Food wasn't as promises such as no spring vegetables with the lamb couscous. Service was lackluster. Will not go back.
2250,"Went to dinner at The Beehive with family. Our whole dinner experience seemed extremely rushed.  We ordered the fried oyster appetizer and decided to order an additional appetizer, the tuna tartar.  He immediately indicated to us that we had to order entrees as well, which was obvious that we were going to do, but he said it with such attitude that was uncalled for.  The whole time this waiter hovered over us, immediately told us the deserts when some of my family members were not even done with dinner yet.  The whole experience was uncomfortable.  Did not like it."
2251,"This place sucked. Horrible service, rude staff and food very mediocre. Bartender touching the inside of everyone's drink cups then making new ones."
2252,"Overall, I was impressed with the quality of food and drinks. However, one star was deducted due to the service, especially the host stand. "
2253,"We had originally gotten a reservation with outdoor preference and they did not have any room at our time, which was fine because we decided to wait for a table to become available. They said they would text us when our table was ready and we left to walk around the city. 45 minutes later, still no message so we called and they said they tried to get ahold of us but we had no messages. They just seemed very disorganized and like they didn't know what they were doing. Reservations don't mean much here apparently."
2254,"In regards to the food, the service was slow to bring the food but it was worth the wait. The egg shakshuka was very unique and had lots of dimension. I really recommend this dish. The frites were also very tasty, although they were more like chips than fries. The sage was delicious and added a fresh element. The ricotta was creamy and salty but I don't think I would order again. The lamb burger was good for the price but wasn't outstanding in any regards. "
2255,"Would recommend this place if you want a nice area and atmosphere, only if you want it to be a long meal though."
2256,Stopped by for some pre dinner drinks and an appetizer. The bartenders were lovely and made some great drink and food recommendations. Loved the ambiance of this place abs all the decor.
2257,"I made a reservation for a Tuesday night with my friend before seeing a play at The Calderwood. The downstairs bar area was hoppin' with folks, but most of the tables were empty at 5:45/6. By the time we left at 7:15, there were a lot of people there. Music starts at 8 PM and we saw them setting up as we were heading out the door. I'm sorry to have missed the live show, but we had other places to go."
2258,"We were seated promptly and the service was great. I wasn't super hungry, so I got the mussels as my meal with a Violette cocktail to start. The Violette is basically just creme de violette with bubbly. Can't go wrong. It was delicious. My second cocktail was a bees knees. For it being ""The Beehive"", the bees knees was only ok. The lemon/honey ratio was a bit off."
2259,"The mussels were good and it was truly an appetizer-sized portion. It came with a bit of bread with some kind of spread, but it was soggy and not my fave."
2260,"Overall, I have been to The Beehive before and would come back. My friend loved her burger and the server was helpful while she tried to choose a good beer. A solid 4-star joint."
2261,Came here yesterday for a brunch with my guys.
2262,"The service was good, everyone was very nice, attentive, and seemed like they wanted you to have a good time."
2263,"The waiter was a bit forgetful and even though wee had a big group, wasn't using his notepad to take orders, which would have been helpful because he forgot a few things."
2264,"For the food, it was ok - i had the short rib benedict and the skirt steak with eggs. The portions were decent but the flavor was mediocre in my opinion."
2265,The drinks are really good!!'
2266,The ambiance was nice and I appreciated the live Jazz.
2267,"Probably a place to come for Jazz & drinks, but not for the food, honestly. "
2268,Also really crowded so book a reservation!
2269,"Sadly, the waiters and hosts were not wearing face masks. Regardless of the vaccination status of the staff, they should still enforce wearing mask."
2270,"The best part about The Beehive is the cozy ambiance downstairs. It's like a home away from home (...if your home was a swanky jazz restaurant with mood lighting and eclectic decor on the walls). Most recently, I came here with my family. We were seated promptly and our waitress was friendly and attentive. We stayed at our table for a while after dinner, chatting over drinks and dessert, and did not in any way feel rushed. All in all, this is a great place to unwind and catch up with loved ones or enjoy some live music."
2271,"Where this place loses stars for me is the price point. I ordered the Atlantic salmon, the portion was small and the fish was exceptionally average. While it certainly wasn't bad, for $26 I expect to be truly impressed. Plus, I was surprised to find that cocktails priced at $12 - $14 were all thrown into an identical cup without any of the extras one might expect. "
2272,"In other words, come for the ambiance, stay for the ambiance."
2273,"Was there for a Sunday Brunch with two friends.  Great food and drinks, with attentive server.  $$ is accurate for price point, but I received value.   Will be back another time to try out other menu items.  French Toast, Poached Eggs, & Eggs Shakshuka were eaten. Yum!"
2274,Free Delivery
2275,$0
2276, min
2277,30-40
2278, mins
2279,"Who doesn't love live music and cocktails? The vibe of this place is great! Upon entering, we made our way downstairs to the bar located in the back and luckily, the people sitting at the bar were just about to leave. We happily sat down... little did we know, we were about take a ride down splash mountain. "
2280,"We ordered many rounds of drinks as we waited for our friends. When our friends arrived, we ordered even more drinks. In between ordering drinks, waiting for drinks, and enjoying the night, drinks starting flying our way (literally). Our bartender was friendly, but definitely stressed. She was spilling drinks and knocking over glasses by accident. Some of our friends coats, pants, and shoes were getting soaked. I wanted these wonderfully crafted drinks in my mouth, not on my clothes. After the second accident, I got nervous when she shook cocktails in front of us. After the fourth (I know, we should've left after the second accident), she gave us a plate of fries to compensate. It was nice of her, but I'd rather stay dry and not get the fries. "
2281,"All in all, the drinks were delicious and the atmosphere was inviting. I'll give this spot another try, but I definitely won't be sitting at the bar."
2282,Great outdoor space. No issues honoring our reservations. Good waiter service. The crumb cake was delicious and so was the white bean dip. All Of us enjoyed our meals.
2283,Pretty good
2284,Food was better than I thought it'd be
2285,"Music wasn't great, but a live band is always nice"
2286,4/7
2287,Second visit here. 
2288,Servers seemed very busy. 
2289,"Asked for steak and eggs, well done- steak came back bloody."
2290,Scrambled eggs with cheese is served with whatever cheese they can find in the kitchen and on the side ( is this normal?).
2291,"Like, they literally took 10 minutes to find me a slice of cheese to go with my cold eggs."
2292,"Ribs were dry ( see previously posted, juicy, finger lick'n ribs)"
2293,Disappointed by the service today and the food.
2294,I'll chalk it up to everyone must have had a bad day.
2295,Pretty good
2296,Food was better than I thought it'd be
2297,"Music wasn't great, but a live band is always nice"
2298,"Located in the middle of the downtown in a cute place. Social distancing very much practiced. Nice seating outside, there are some seats inside for the current situation. Beautiful decor! It looks like they have live music. The food was great, the service was great too. Parking is tough, but at the moment you can park in front of restaurant where cast supposed to be. Other than that you have to find a parking garage before coming to enjoy this place."
2299,Had a great brunch at the Beehive! Got the coffee cake and the shakshuka and both were super good. All of the tables were decently separated and all of the staff were following Covid procedures.
2300,We had Mother's Day brunch here and it was phenomenal! There was a live jazz band. The food and drink were delicious! I look forward to returning for more jazz.
2301,We made a reservation for 6 people at the Beehive Sunday morning at 10am. I loved the eclectic decor and music immediately. The policy is to not seat your group until you are all present...so arrive together people.
2302,Great drinks and I'd recommend trying the coffee cake as a kick off to your brunch.
2303,We had some hiccups with our order: steak and eggs brought to table with - wait for it- no eggs and my Shaksuka dish was missing the 'spicy lamb'. Corrections made but really no apology or offer to make it better.
2304,Burgers were a hit as was the grain bowl. 
2305,"Overall, it was a good experience but not great."
2306,The food was bomb. The service was quick. The live music was the best part! Great overall vibe. Worth coming to multiple times!
2307,"My friend and I came to Beehive for Sunday brunch and although we left with full bellies, would not return. "
2308,"The ambiance is highly themed and unique, with many different areas--tables right by the live jazz band, an area overlooking the band but with separate theming, and an upstairs area. We were seated at one of the tables to the side of the band, but with both chairs next to each other rather than across, it was a little weird to talk to each other, especially when the table was so small and we were so close. The live jazz band was an interesting experience, and one I haven't seen in Boston yet! The service was good, and although on the slow side, we didn't mind because we weren't in a rush. "
2309,"The menu/food was a little disappointing. The options were very limited, especially for vegetarians/picky eaters. There were probably only 7-8 entrees on the menu, of which only 1 of them looked good to us, so we both got the Blueberry & Ricotta Pancakes. We also ordered the coffee cake du jour, which was pineapple coconut. The coffee cake looked more like French toast when it arrived, but tasted fine. It definitely tasted most strongly of sugar and cinnamon rather than pineapple and coconut. There were a few pieces of pineapple in the cake but I would never be able to tell that there was coconut. A miss for me. The pancakes were actually pretty good, and I could really taste the ricotta, which made them so much fluffier and creamier. However, the blueberries that were incorporated into the batter had a funny taste. The Creme Chantilly on top was quite tasty as well."
2310,"I've wanted to check out The Beehive for over a year now, and while I can finally say I've been, that's about it. I likely won't return, as the jazz band is the one differentiating factor from other brunch places, and I've already seen it. The food, menu, ambiance (apart from band), and service were unmemorable. "
2311,"Bottom line: A highly themed restaurant with a live jazz band, The Beehive's initial draw is quickly diminished by the average food, service, and ambiance."
2312,"Went here a month or two ago for dinner & drinks with a few pals from college. I think when you initially look the restaurant up online it looks super jazz bar-ish, European, and a little old fashioned --however in actuality it's quite hip! Great atmosphere & drinks. Service felt a little rushed but the staff was friendly enough and I understand things aren't able to run as smoothly with covid. Food was AMAZING (especially the wings, so tender!) just wish they had a few more 'crowd pleasers' on there. Overall, good experience and I'll definitely be back :)"
2313,Free Delivery
2314,$0
2315, min
2316,30-40
2317, mins
2318,"I met up with a friend for brunch at Beehive on a Sunday. Clearly, the place was popular...most of the tables were filled up even close to 1pm when we got our table. There were different sections to sit..but I found the middle section closest to the stage/performers way too loud for my taste. It would have been fine if people want to just sit and enjoy the music, but for me, brunch was all about catching up with friends, so I didn't really appreciate initially being assigned to be cramped up at a table in that section. The waitress wasn't so thrilled when we asked to switch to another area...and took close to 15 min to find us another table."
2319,"I found the food was just ok. The menu was fine for brunch...not too many selections...but given how crowded it was at Beehive, I thought food taste would be a stand out....but it was just ok...if anything, definitely a lil bland."
2320,"We got a cup of coffee, half a dozen of oysters, shashuka with sausage and breakfast bowl. The bill was $75 (inc tax and gratuity). It's a lil high for 2 people brunch meetup..but I guess it's a typical price for Boston lifestyle..but I just hoped the food wasn't as "
2321,bland.my
2322, friend had a hard time enjoying and didn't finish his shashuka either...so..I guess..it's not just me not really liking the blandness theme.
2323,"Overall, an ok place for breakfast/bruncb. Probably wouldn't want to stop by again for brunch, but I would probably not mind checking out this place again for dinner if there's an evening performance and in a nice dimmy lit setting and a different/more expansive menu to enjoy the evening."
2324,"After visiting, I called the restaurant to ask for my receipt to be sent to me and was told that I never tipped. I apologized and asked them to add the tip and the manager said they could not add a tip over the phone. When they sent the receipt, a full tip was there and paid for. A week later, the card I paid with was charged another 25% of my total bill out of nowhere and without my consent."
2325,"As a visitor, we loved The Beehive. The building is gorgeous with exposed brick, high ceils and massively plush red curtains everywhere. We got lucky and snagged a table in the bar area, right by the stage. The band was fantastic and played songs from the 60s-90s without the lyrics which was fun. Food is available upstairs and downstairs but we didn't eat here. It's a super cool place and if we had more time in Boston, we would definitely come back. We seriously loved the vibe."
2326,Stopped in for a couple of drinks before a show at the theater nearby. The drinks were good with prices typical for the area. The brunch menu looked pretty limited and a bit weird so we decided not to eat there. The bar tender upstairs was very friendly. Went downstairs to use the restroom and the vibe was much cooler. They had live jazz playing and the vibe was just more upbeat.
2327,"Had a wonderful time celebrating my birthday at the Beehive. Food was plentiful, creative and delicious. Excellent, eclectic music by Four Piece Suit. Plenty of help, so service was very good. I highly recommend at a time when there's very little live music at good restaurants."
2328,"This place blew me away! Our Lyft driver gave us the suggestion because we asked for a place that had great food and live music. He said The Beehive is the best place in Boston for both, so we couldn't pass up the opportunity to try it out. "
2329,"We were a little nervous that we wouldn't be able to get a table, because it is so popular. But, on a Thursday night we were sat right away at a table downstairs near the stage. I would highly recommend reservations though if you have more than 2 people or a preference on where you want to sit, as they are often slammed. "
2330,The atmosphere is exhilarating and really makes you feel like you're at home. The live music was incredible and we were often mesmerized by the male singer during his blues/reggae set. Such cool entertainment. 
2331,"Our waitress was very attentive and she offered great suggestions to try. I settled on a glass of Pinot Grigio and the steak. It came atop mashed potatoes and a side of broccolini, which was so flavorful. The steak was cooked to perfection and so juicy. My boyfriend ordered the lamb and said it was so delicious (I tried a bite...and he was right.) "
2332,"We were too full for dessert, but they do have a great selection. Overall, I highly recommend you trying this place out while in Boston. The food was fantastic and the vibes of the place itself are worth it. Even if you're just coming to grab some drinks, The Beehive is the place to be."
2333,"So, we were looking for a place to have brunch before our train back to Stamford. We tried one place closer to the station, but the crush of people caused that particular place to have an hour and a half wait. So, we consulted Yelp and it led us to this place!"
2334,"At the time of our visit, there was a relatively short wait for the patio. Once we were seated, we proceeded to check out the drinks menu. They have some alternative types of mimosas that they call bellinis, but whichever term you prefer, they tasted great. I had a blood orange one and Lee had an apricot one."
2335,"The service was really awesome. Our server was really quite attentive to us, and kept us up to date on our food situation. We let her know that we had a train to catch, so she worked with us and gave us our check early. Unfortunately the kitchen was a little backed up that day, but she made sure to keep our coffee topped up."
2336,"We had the coffee cake which was really delicious, it came with some cinnamon butter that to be honest could just be eaten with a spoon."
2337,"We both ordered Eggs Benedict, and it was honestly a mixed bag. I think that there was a new cook working that day, because the muffins were a little bit on the charred side, and the eggs were both extra done and runny, which is sort of impressive. If not for the fact that things were slow already and we were pressed for time, I would have considered sending it back."
2338,"So this being only a single visit review, take all that with a grain of salt. For us, the service really made up for some kitchen errors. If I were a repeat visitor and this was a trend, I would probably review it lower."
2339,This place is so cute! I went with three other friends and we all really enjoyed ourselves and our food. Very pricey though and I wouldn't say it was worth it- especially since we were upstairs and the entertainment was downstairs. Still would come back.
2340,This place is so cute! I went with three other friends and we all really enjoyed ourselves and our food. Very pricey though and I wouldn't say it was worth it- especially since we were upstairs and the entertainment was downstairs. Still would come back.
2341,Came to this place for a Sunday brunch. It's quite huge and every corner has a different vibe to it. We were seated across the band which was lively. 
2342,We ordered the Eggs Benedict with a side of lamb sausages. It came with a green salad and a toast. The toast was burnt and extremely hard to chew. 
2343,We also ordered French toast which was delicious and was unusual for me. It had sweet fried chicken and mashed apple. However the bread was very soft and good to taste.
2344,tl;dr If you're coming for a performance and you don't have a table don't come. 
2345,"Friends and I came for an event without a table reservation. We asked the person at the front door what the deal was and were told that there's room all around the bar. Went down and the space really seemed optimized for tables but hey, there were spots here and there to stand so maybe we'd have a shot. We came plenty early and found a spot where we could see some of the stage and we thought we were out of the way. They waited until the show started to tell us we couldn't stand there and we could either go to the tiny standing area by the stairs (never communicated to us that it was the only standing room spot) which was already full or the back corner of the bar where you can't see anything. As more people came in they crammed all of us into the back corner of the bar."
2346,"I get it, people paid money to get tables to see the show (and most of the tables don't even have eyeline to the stage) but we should have been told that up front rather than after a couple rounds of drinks ($$$). And the exasperated tone of voice when telling us to move suggested that they do this every time there's an event. I'd much rather have been turned away at the door!"
2347,Free Delivery
2348,$0
2349, min
2350,30-40
2351, mins
2352,Went here for breakfast one day since I didn't want to eat in my hotel.  It was nice to walk around the city and the atmosphere inside was great.  The service was ok (but I got the idea that our server was new).  What was disappointing was the food...it all sounded so good but when it came out it was just ok.
2353,"I honestly, wouldn't recommend coming here unless you're just getting something small to snack on while listening to the live music."
2354,Made a reservation for Sunday brunch for 9:30am.  By 10:15am the place was packed.   I would suggest booking in advance unless you arrive when they open. 
2355,"I was not impressed by our waiter.  He was arrogant and seemed like he did not want to be there.  I asked for recommendations which he hesitantly gave.  Opted for the dish they are known for Eggs Shakshuka, a base of creamy polenta, tomato sauce with vegetables and poached eggs on top.  For an additional price spiced lamb can be added.  Interesting dish, great flavors.   My friend ordered the smoked salmon benedict, which was luke warm when served not hot! "
2356,"Our table was right by the stage and the live Sunday morning Jazz was outstanding.  A trio comprising of a fantastic beautiful young lady lead singer, a guitarist and a box player.  Thank goodness for the band otherwise would have given 3 stars.  "
2357,I am willing to try again because with a different waiter things could have been different.  
2358,"A great space, massive.  Restaurant on two levels, smaller side by the stage, larger area with the main focus around the bar.   More expensive than most."
2359,The live music is incredible 5/5. Food 3/5. Drinks 3/5. Cleanliness and organization of staff and interior 3/5. During the pandemic the outdoor seating was amazing with cute lights
2360,The Beehive is a very excellent place to find yourself for a meal. My cousins and I happened to stumble upon this place after realizing South End buttery had a long wait. There was no such wait at the Beehive and I'm surprised because I believe it's worth one.
2361,"To start, you'll have to check the hours of operation because we went for brunch and I believe that may only happen on the weekends. Otherwise I believe normal operating hours are 5 p.m. till 2 a.m. You'll see as you wander throughout the building that there are posters for late night music performances suggesting this place is a part of the nightlife."
2362,"So for brunch we sat outside and I ordered eggs benedict which will be featured in my photos. Everything about the brunch was excellent from the people, to the outside seating, to the food. However my cousin ordered a mimosa and it was $11 and very small. Definitely a rip-off."
2363,Our intent was to come back for dinner but plans changed. I would suggest you do try dinner here and that you do sit inside because it's absolutely stunning.
2364,The ambiance at The Beehive was amazing - easily 5 stars. This might be my new go-to place for a drink and some live music. It felt very NOLA: jazzy and cool.
2365,"The service was also good. Our server was so nice, I wish she had stopped by more (mainly for drink refills) but she answered all of our questions and put our order in at lightning speed (literally we ordered and got drinks and food within 15 minutes - crazy!)"
2366,"The only real disappointment was the food. We went for brunch and the menu was fairly limited, but there were still a lot of good-sounding options. I chose the egg shakshuka, which I've never had (let alone heard of) before and wasn't sure what to expect. It was kind of a salsa/polenta dish with poached eggs. Not bad by any means, but not something I'd order again. Unfortunately they ran out of the sausage that goes with it so we got bacon instead and that ended up being a not so great combo."
2367,"Overall, I will definitely come back to The Beehive for a drink and to just hang out for a while. Their bar scene is far above anywhere I've been in Boston so far, but I may just stick to snacks next time."
2368,"What a cute downstairs bar! As my friend told me to wait in line, I was brooding, ""why are we waiting in line for this place that looks empty & they have staff everywhere maintaining the number of folks inside?"" My unhappiness quickly turned to joy as I walked down the steps and saw this amazing band in the basement. "
2369,For the first 30 minutes they were playing pop music and later on they shifted towards jazz. To make the night better this place does unique cocktails which were tasty! 
2370,Beehive is definitely worth the wait and worth more than the great cocktail bar rating they've received!
2371,Five stars for the bar guy who gave us service for Sunday brunch. Five stars for the inside downstairs and live music. Beautiful inside. 2 stars for the food. Over priced and meh: classic New England. Pay for the music and decor. No wait at the door when we strolled in at 11am.
2372,My Boston coworkers recommended this and so we went.
2373,"It was a little loud, but the stage with live music is appealing, and we were disappointed that we ultimately couldn't sit downstairs (the only table was in the line of the drafty door that was opening and closing often) --- after we settled in, it was actually pretty cool."
2374,"Everything we ordered was yum, so you'll get a good meal."
2375,*My most favorite were the ribs.*  
2376,"Service isn't particularly quick, so go here with folks you want to socialize with and you will have a grand time!"
2377,"This place is perfect if you're looking to elevate your brunch experience with live jazz music and classy vibes.  I LOVE the look and feel of this place with its exposed brick walls, charming décor and beautiful chandeliers. The live jazz music really adds to the energy and positive vibes during brunch.  "
2378,"We had the eggs shaksuka, short rib benedict w/fries, salmon cakes with poached eggs & salad, and the poutine with short ribs & poached eggs, along with Bee-linis and iced coffee. The most memorable part was the short rib on the benedict and poutine- super tender and savory! All the food was yummy, though nothing out of the ordinary given the steep prices. The live jazz music experience and the hearty servings do make the price tags forgivable, but this is certainly a place you go to when you want to indulge once in a while. "
2379,"Overall, my friends and I had a great time so I will definitely be back--maybe to give dinner a try!"
2380,"The Beehive was a fun spot for brunch. We were seated in the main room in front of the stage and got to enjoy live jazz music! The atmosphere is definitely different, cozy, and relaxing. "
2381,"We ordered the Eggs Shakshuka and poached eggs. The food, honestly, is mediocre. I've had Shakshuka in Israel and it wasn't as good as it was there but given that this place has live jazz music and great drinks it makes for a perfect spot to take friends to! The poached eggs were just ok. Nothing special."
2382,I'm taking my mom here when she comes to visit!
2383,"Great brunch spot with live jazz! The country ham eggs Benedict is my favorite dish here. We were seated directly in the main area at the tables in front of the stage. Loved the ambience, decor, and coziness of the restaurant. The waiters are friendly and speedy!"
2384,Free Delivery
2385,$0
2386, min
2387,30-40
2388, mins
2389,"Your trust is our top concern,"
2390, so businesses can't pay to alter or remove their reviews. 
2391,Learn more.
2392,Start your review of 
2393,Lolita Cocina & Tequila Bar Back Bay
2394,.
2395,"Food, drinks, and waitstaff are amazing!!! They have a lot of really interesting twists on your typical Mexican food that was refreshing to see. Everything on the menu looked amazing. They also offered Gluten Free options and Vegetarian options. To start we got chips and guac which has a slight kick to it and chicken guajillo without the black beans. There were more than enough nachos for just the 2 of us. Then we got the street corn cauliflower tacos and chicken especial tacos which both were amazing. I would highly recommend coming here. Make sure you book your reservations way in advance because they book up really quickly on the weekends and there was even a line of people trying to get in without them who were being turned down because they had nothing open. "
2396,My only complaint was that the music was absurdly loud that even our waitress couldn't hear us and had to be 1 inch away from us to hear us yelling our orders. If I didn't feel like I had lost my voice after leaving I would of given Lolita 5 stars because everything else was amazing.
2397,Go for the food stay for the atmosphere and drinks.
2398,"Stopped by for a quick dessert and drink. The churros were perfect, nice and soft, warm served with a chocolate sauce."
2399,Lolita was amazing! I heard so much about it and it was definitely a go to experience in Boston. The food was incredible as were the drinks and vibes. The only reason it got 4 stars was the service was a little slow. Seemed like there should be more staff on. But I got the pork al pastor tacos. They were incredible. And the drinks were not too sweet and really good. The meal started with frozen grapefruit topped with tequila. Then we had chips and 3 dips (queso and 2 salsas). And then we got our tacos. Finally the meal ended with the giant cotton candy. The chips cotton candy and grapefruit were all complementary. Definitely go here! Make a reservation well in advance.
2400,I've been here three times now and the food never disappoints. Lolita definitely has the best tacos in Boston!
2401,"When you first sit down, they bring a grapefruit shaved iced for a palette cleanser and you can get it topped with tequila. This is just a fun idea that they do it every time. The most recent time I went was to celebrate my friends birthday, so when we ordered drinks, we also ordered tequila shots. The shots are HUGE and come with a sugar covered orange slice. We got their house tequila which is delicious. It was weird though because we weren't able to get the other drinks that we ordered until we finished the huge shots. Our waitress said Boston law doesn't allow for multiple drinks per person to be on the table at once. I have never heard of this and this has never been an issue in the past."
2402,"Every time I have been to Lolita, I have to get the queso, guacamole, and the street corn! They're all so delicious and are a must. For this review, I would have given it 5 stars, but our waitress seemed to be very distracted. She never came around to give us plates for the appetizers or silverware and napkins. We had to track her down to get these things. For food, I always get the chicken tacos, which come LOADED with deliciousness."
